Date,Open,High,Low,Close,Volume,Adj_Close
2018-03-06,273.2999878,273.3900146,271.1799927,272.8800049,79213200,242.2168427
2018-03-07,270.4200134,273.1799927,270.2000122,272.7799988,87063500,242.1281891
2018-03-08,273.5499878,274.2399902,272.4200134,274.1000061,66901200,243.2998352
2018-03-09,275.7000122,278.8699951,275.3399963,278.8699951,113625300,247.5338135
2018-03-12,279.2000122,279.9100037,278.0799866,278.519989,71924800,247.2232056
2018-03-13,279.8399963,280.4100037,276.0299988,276.7200012,91968900,245.6254425
2018-03-14,277.8099976,278.019989,274.6700134,275.2999878,105895100,244.3650055
2018-03-15,275.8800049,276.6099854,274.4299927,275,83433000,244.0987091
2018-03-16,274.5,275.3900146,274.1400146,274.2000122,100343700,244.3633728
2018-03-19,273.3500061,274.3999939,268.6199951,270.4899902,109208400,241.0570831
2018-03-20,270.9400024,271.6700134,270.1799927,270.9500122,59757300,241.4670258
2018-03-21,270.8999939,273.269989,270.1900024,270.4299927,78709600,241.0035706
2018-03-22,267.9100037,268.8699951,263.3599854,263.6700134,148785900,234.9792175
2018-03-23,264.1700134,264.5400085,257.8299866,258.0499878,183534800,229.9707489
2018-03-26,262.1300049,265.4299927,259.4100037,265.1099854,141956100,236.2624664
2018-03-27,266.1700134,266.769989,258.8399963,260.6000061,129941400,232.2432251
2018-03-28,260.75,262.6400146,258.5799866,259.8299866,146452300,231.5570374
2018-03-29,261.1199951,265.2600098,259.8399963,263.1499939,111601600,234.5157166
2018-04-02,262.5499878,263.1300049,254.6699982,257.4700012,186286300,229.4538269
2018-04-03,258.8699951,261.3099976,256.8399963,260.769989,119956900,232.3946991
2018-04-04,256.75,264.3599854,256.6000061,263.5599976,123715300,234.8811646
2018-04-05,265.5499878,266.6400146,264.3200073,265.6400146,82652600,236.7347717
2018-04-06,263.4200134,265.1099854,258,259.7200012,179521200,231.4589844
2018-04-09,261.3699951,264.8399963,259.9400024,261,105442900,232.5996857
2018-04-10,264.269989,266.0400085,262.980011,265.1499939,103529000,236.2981567
2018-04-11,263.4700012,265.6400146,263.3900146,263.7600098,91140200,235.059433
2018-04-12,265.2600098,267,265.0599976,265.9299927,68890500,236.9932709
2018-04-13,267.4100037,267.5400085,264.0100098,265.1499939,85079200,236.2981567
2018-04-16,267,268.2000122,266.0700073,267.3299866,63405300,238.2409058
2018-04-17,269.3299866,270.8699951,268.75,270.1900024,64682000,240.7897034
2018-04-18,270.6900024,271.2999878,269.8699951,270.3900146,57303900,240.9679413
2018-04-19,269.6499939,269.8800049,267.7200012,268.8900146,77655900,239.6312561
2018-04-20,268.8099976,269.0599976,265.6099854,266.6099854,99953100,237.5991974
2018-04-23,267.2600098,267.8900146,265.3500061,266.5700073,65558000,237.5636139
2018-04-24,267.730011,267.980011,261.2799988,262.980011,112885500,234.3642426
2018-04-25,262.9100037,264.1300049,260.8500061,263.6300049,103840900,234.9435425
2018-04-26,264.7900085,267.25,264.2900085,266.3099976,67731900,237.3318787
2018-04-27,267,267.3399963,265.5,266.5599976,57053600,237.5547028
2018-04-30,267.2600098,267.8900146,264.4299927,264.5100098,82182300,235.7277222
2018-05-01,263.8699951,265.1000061,262.1099854,264.980011,74203400,236.1466522
2018-05-02,264.7600098,265.6799927,262.7600098,263.2000122,86368900,234.5603027
2018-05-03,262.2600098,263.3599854,259.0499878,262.6199951,136311500,234.0434265
2018-05-04,261.519989,266.7900085,261.1499939,266.019989,91222100,237.0734558
2018-05-07,266.8900146,268.019989,266.1099854,266.9200134,55304900,237.8755341
2018-05-08,266.5,267.3299866,265.1499939,266.9200134,67499200,237.8755341
2018-05-09,267.6799927,269.8699951,267.0899963,269.5,59666100,240.1747589
2018-05-10,270.3399963,272.3900146,270.2200012,272.019989,72063900,242.420578
2018-05-11,272.1600037,273.1499939,271.5799866,272.8500061,59871500,243.160202
2018-05-14,273.3399963,274.0799866,272.3599854,272.980011,54790600,243.2761383
2018-05-15,271.5899963,271.6099854,270.0299988,271.1000061,87036100,241.6006927
2018-05-16,271.1400146,272.7600098,271.1099854,272.2399902,53942600,242.6166382
2018-05-17,271.9400024,273.230011,271.1300049,272.0100098,56536400,242.4117126
2018-05-18,271.6199951,272.0299988,270.9299927,271.3299866,64368000,241.805603
2018-05-21,273.0100098,273.980011,272.5700073,273.3699951,58025900,243.6236267
2018-05-22,273.9599915,274.25,272.2399902,272.6099854,52966400,242.9462738
2018-05-23,271.1700134,273.3900146,270.9899902,273.3599854,64694200,243.6147003
2018-05-24,272.9100037,273.2200012,270.7799988,272.7999878,76043800,243.1157074
2018-05-25,272.1499939,272.8599854,271.5799866,272.1499939,56374800,242.5364532
2018-05-29,270.3099976,271.1700134,267.7600098,269.019989,115908600,239.7470398
2018-05-30,270.5,273.1099854,270.4200134,272.6099854,69678400,242.9462738
2018-05-31,272.1499939,272.4899902,270.2600098,270.9400024,93519900,241.4580841
2018-06-01,272.4100037,273.9400024,272.3299866,273.6000061,71258400,243.8287201
2018-06-04,274.5299988,275.1900024,274.2600098,274.8999939,45385200,244.9872131
2018-06-05,275.0499878,275.5299988,274.1799927,275.1000061,51135000,245.1654663
2018-06-06,275.7900085,277.519989,275.0899963,277.3999939,62732200,247.2151794
2018-06-07,277.9500122,278.2799988,276.3399963,277.3699951,72969400,247.1884308
2018-06-08,276.8500061,278.25,276.6600037,278.1900024,72139700,247.9191895
2018-06-11,278.4400024,279.3699951,278.3099976,278.5599976,58892500,248.2488708
2018-06-12,279.0299988,279.3299866,278.1900024,278.9200134,72329000,248.5697327
2018-06-13,279.1900024,279.480011,277.7999878,278.0299988,79070600,247.7765808
2018-06-14,279.0100098,279.3299866,278.0599976,278.730011,77097600,248.4004822
2018-06-15,276.6000061,277.5100098,275.3500061,277.1300049,120041600,248.0834808
2018-06-18,275.4899902,276.7000122,274.9500122,276.5599976,52917600,247.5733337
2018-06-19,274,275.75,273.5299988,275.5,97531500,246.6243744
2018-06-20,276.269989,276.7200012,275.5899963,275.9700012,53785500,247.0450287
2018-06-21,275.9599915,275.980011,273.6799927,274.2399902,71061400,245.4964752
2018-06-22,275.6600037,275.7900085,274.4899902,274.7399902,54898500,245.944046
2018-06-25,273.4400024,273.6199951,269.1000061,271,137854200,242.5960846
2018-06-26,271.6400146,272.5599976,270.7900085,271.6000061,68547400,243.1331482
2018-06-27,272.2600098,273.8699951,269.1799927,269.3500061,105110700,241.1190338
2018-06-28,269.2900085,271.75,268.4899902,270.8900146,76650500,242.4975739
2018-06-29,272.1199951,273.6600037,271.1499939,271.2799988,97592500,242.8466339
2018-07-02,269.5100098,272.0400085,269.2399902,271.8599854,63554800,243.3658752
2018-07-03,272.8699951,272.980011,270.4200134,270.8999939,42187100,242.5065308
2018-07-05,272.1700134,273.1799927,270.9599915,273.1099854,56925900,244.4848175
2018-07-06,273.1400146,275.8399963,272.7099915,275.4200134,66493700,246.5528564
2018-07-09,276.5499878,277.9599915,276.5,277.8999939,50550400,248.7727966
2018-07-10,278.4100037,279.0100098,278.0799866,278.8999939,51966800,249.6680298
2018-07-11,277.1499939,278.0400085,276.519989,276.8599854,77054700,247.8418274
2018-07-12,278.2799988,279.4299927,277.6000061,279.3699951,60124700,250.0888062
2018-07-13,279.1700134,279.9299927,278.6600037,279.5899963,48216000,250.2857361
2018-07-16,279.6400146,279.7999878,278.8399963,279.3399963,48201000,250.0618744
2018-07-17,278.4700012,280.9100037,278.4100037,280.4700012,52315500,251.0735168
2018-07-18,280.5599976,281.1799927,280.0599976,281.0599976,44593500,251.601593
2018-07-19,280.3099976,280.7399902,279.4599915,280,61412100,250.6527252
2018-07-20,279.769989,280.480011,279.5,279.6799927,82337700,250.3662872
2018-07-23,279.4500122,280.4299927,279.0599976,280.2000122,47047600,250.8317719
2018-07-24,281.7900085,282.5599976,280.6300049,281.6099854,68026900,252.0939636
2018-07-25,281.3299866,284.3699951,281.2799988,284.0100098,78882900,254.2424316
2018-07-26,283.2000122,284.1099854,283.0899963,283.3399963,57919500,253.6426697
2018-07-27,283.7099915,283.8200073,280.3800049,281.4200134,76768700,251.9238892
2018-07-30,281.5100098,281.6900024,279.3599854,279.9500122,63742500,250.6080322
2018-07-31,280.8099976,282.019989,280.3800049,281.3299866,68570500,251.8433533
2018-08-01,281.5599976,282.1300049,280.1300049,280.8599854,53853300,251.4226685
2018-08-02,279.3900146,282.5799866,279.1600037,282.3900146,63426400,252.7922668
2018-08-03,282.5299988,283.6600037,282.3299866,283.6000061,53935400,253.8753967
2018-08-06,283.6400146,284.9899902,283.2000122,284.6400146,39400900,254.806427
2018-08-07,285.3900146,286.0100098,285.2399902,285.5799866,43196600,255.6479034
2018-08-08,285.3900146,285.9100037,284.9400024,285.4599915,42114600,255.5405121
2018-08-09,285.5299988,285.9700012,284.9200134,285.0700073,35717000,255.1912842
2018-08-10,283.4500122,284.0599976,282.3599854,283.1600037,77076000,253.4815521
2018-08-13,283.4700012,284.1600037,281.769989,282.1000061,65732900,252.5326385
2018-08-14,282.9200134,284.1700134,282.480011,283.8999939,43842000,254.1439667
2018-08-15,282.3800049,282.5400085,280.1600037,281.7799988,102925400,252.2461853
2018-08-16,283.3999939,285.0400085,283.3599854,284.0599976,69967900,254.2872314
2018-08-17,283.8299866,285.5599976,283.3699951,285.0599976,65618500,255.1824036
2018-08-20,285.5700073,285.9700012,285.0599976,285.6700134,39807500,255.7284546
2018-08-21,286.25,287.3099976,285.7099915,286.3399963,67272000,256.3282166
2018-08-22,285.8800049,286.7600098,285.5799866,286.1700134,44993300,256.1760864
2018-08-23,285.9700012,286.9400024,285.4299927,285.7900085,49204900,255.8358917
2018-08-24,286.4400024,287.6700134,286.3800049,287.5100098,57487400,257.3755798
2018-08-27,288.8599854,289.8999939,288.6799927,289.7799988,57072400,259.4076538
2018-08-28,290.2999878,290.4200134,289.3999939,289.9200134,46943500,259.53302
2018-08-29,290.1600037,291.7399902,289.8900146,291.480011,61485500,260.9295044
2018-08-30,290.9400024,291.3599854,289.6300049,290.2999878,61229500,259.87323
2018-08-31,289.8399963,290.8099976,289.2900085,290.3099976,66140800,259.8822021
2018-09-04,289.8399963,290.2099915,288.6799927,289.8099976,57594400,259.4345093
2018-09-05,289.4100037,289.6400146,287.8900146,289.0299988,72452400,258.7363586
2018-09-06,289.1499939,289.4899902,287,288.1600037,65909900,257.957428
2018-09-07,286.980011,288.7000122,286.7099915,287.6000061,73524800,257.4561768
2018-09-10,288.7399902,289.0400085,287.8800049,288.1000061,50210900,257.9038696
2018-09-11,287.3699951,289.5499878,286.980011,289.0499878,50530500,258.7540894
2018-09-12,289.0599976,289.7999878,288.230011,289.1199951,59810800,258.8168335
2018-09-13,290.3200073,291.0400085,290,290.8299866,51034200,260.3476868
2018-09-14,291.0599976,291.269989,290,290.8800049,55079900,260.392395
2018-09-17,290.8200073,290.8599854,289.0299988,289.3399963,68244000,259.0137634
2018-09-18,289.5799866,291.5799866,289.5499878,290.9100037,61930400,260.419342
2018-09-19,290.9700012,291.6900024,290.8299866,291.2200012,49080600,260.6967163
2018-09-20,292.6400146,293.9400024,291.2399902,293.5799866,100360600,262.8093872
2018-09-21,293.0899963,293.2200012,291.8099976,291.9899902,105479700,262.5693054
2018-09-24,291.3399963,291.5,290.3699951,291.019989,53409600,261.6969604
2018-09-25,291.5299988,291.6499939,290.480011,290.75,44370000,261.4542236
2018-09-26,290.9100037,292.2399902,289.4100037,289.8800049,79739700,260.6719971
2018-09-27,290.4100037,291.9100037,290.1000061,290.6900024,59249500,261.4003296
2018-09-28,289.9899902,291.2799988,289.9500122,290.7200012,70091400,261.4272461
2018-10-01,292.1099854,292.9299927,290.980011,291.730011,62078900,262.3354797
2018-10-02,291.5599976,292.3599854,291.1400146,291.5599976,47258200,262.1826477
2018-10-03,292.7399902,293.2099915,291.3200073,291.7200012,64694600,262.3264465
2018-10-04,291.1799927,291.2399902,287.6600037,289.4400024,111545900,260.2762146
2018-10-05,289.6900024,290.269989,286.2200012,287.8200073,105951700,258.819458
2018-10-08,287.0499878,288.2200012,285.5,287.8200073,87742200,258.819458
2018-10-09,287.3900146,288.8599854,286.769989,287.3999939,74339000,258.441803
2018-10-10,286.8299866,286.9100037,277.8800049,278.2999878,214731000,250.2585907
2018-10-11,277.0799866,278.8999939,270.3599854,272.1700134,274840500,244.7463837
2018-10-12,276.769989,277.0899963,272.3699951,275.9500122,183186500,248.1454315
2018-10-15,275.5499878,277.0400085,274.2999878,274.3999939,102263700,246.7516785
2018-10-16,276.6000061,280.8200073,276.0700073,280.3999939,118255800,252.14711
2018-10-17,280.4400024,281.1499939,277.5599976,280.4500122,110626000,252.1920013
2018-10-18,279.3999939,280.0700073,274.9700012,276.3999939,134557500,248.5501556
2018-10-19,277.1300049,279.2999878,275.4700012,276.25,139901600,248.4152527
2018-10-22,277,277.3599854,274.4100037,275.0100098,82415800,247.3001862
2018-10-23,270.9500122,274.8699951,268.6099854,273.6099854,146352700,246.0412292
2018-10-24,273.3299866,273.7600098,264.7000122,265.3200073,177806700,238.5865326
2018-10-25,267.3800049,271.8099976,266.230011,270.0799866,138061500,242.8669434
2018-10-26,265.9200134,271,262.2900085,265.3299866,201574600,238.5955048
2018-10-29,268.7999878,270.25,259.8500061,263.8599854,160749100,237.2736664
2018-10-30,263.6700134,268.1199951,263.1199951,267.769989,157116000,240.7896729
2018-10-31,270.6499939,273.230011,270.1199951,270.6300049,128296300,243.361496
2018-11-01,271.6000061,273.730011,270.3800049,273.5100098,99495000,245.9512787
2018-11-02,274.75,275.230011,269.5899963,271.8900146,122634100,244.4945831
2018-11-05,272.4400024,274.0100098,271.3500061,273.3900146,65622500,245.8434143
2018-11-06,273.3200073,275.2999878,273.25,275.1199951,60085900,247.3991547
2018-11-07,277.5599976,281.1000061,277.0799866,281.0100098,102752100,252.6955566
2018-11-08,280.1099854,281.2200012,279.2200012,280.5,65584900,252.2369995
2018-11-09,279.0299988,279.2399902,276.1799927,277.7600098,98812600,249.7731934
2018-11-12,277.1900024,277.4599915,271.9899902,272.5700073,99673600,245.1060944
2018-11-13,273.0899963,275.3299866,271.25,272.0599976,98176600,244.6474304
2018-11-14,274.1600037,274.6099854,268.4500122,270.2000122,125335900,242.974884
2018-11-15,268.7799988,273.5400085,267.0100098,273.019989,135101400,245.5106506
2018-11-16,271.7900085,274.75,271.2099915,273.730011,126668000,246.149231
2018-11-19,273.0499878,273.3800049,268.0700073,269.1000061,103061700,241.985672
2018-11-20,265.3599854,267,263.1499939,264.1199951,136021300,237.5074615
2018-11-21,265.8599854,267.1499939,265.0100098,265.019989,75563700,238.3167572
2018-11-23,263.1799927,264.8200073,263.0700073,263.25,42807900,236.7251129
2018-11-26,265.7799988,267.75,265.3399963,267.5,79981400,240.5469055
2018-11-27,266.3399963,268.3999939,265.6600037,268.3999939,75502400,241.3562164
2018-11-28,269.6000061,274.5799866,268.3299866,274.5799866,127629600,246.9135132
2018-11-29,273.7099915,275.5499878,272.4299927,273.980011,82346400,246.3739624
2018-11-30,273.8099976,276.2799988,273.4500122,275.6499939,98204200,247.8757019
2018-12-03,280.2799988,280.3999939,277.5100098,279.2999878,103176300,251.157959
2018-12-04,278.3699951,278.8500061,269.8999939,270.25,177986000,243.0197754
2018-12-06,265.9200134,269.9700012,262.4400024,269.8399963,204185400,242.6510925
2018-12-07,269.4599915,271.2200012,262.6300049,263.5700073,161018900,237.0128632
2018-12-10,263.3699951,265.1600037,258.6199951,264.0700073,151445900,237.4624939
2018-12-11,267.6600037,267.8699951,262.480011,264.1300049,121504400,237.516449
2018-12-12,267.4700012,269,265.3699951,265.4599915,97976700,238.7124481
2018-12-13,266.519989,267.4899902,264.1199951,265.3699951,96662700,238.631485
2018-12-14,262.9599915,264.0299988,259.8500061,260.4700012,116961100,234.2252502
2018-12-17,259.3999939,260.6499939,253.5299988,255.3600006,165492300,229.6300964
2018-12-18,257.2000122,257.9500122,253.2799988,255.0800018,134515100,229.3783569
2018-12-19,255.1699982,259.3999939,249.3500061,251.2599945,214992800,225.943222
2018-12-20,249.8600006,251.6199951,244.6499939,247.1699982,252053400,222.2653046
2018-12-21,246.7400055,249.7100067,239.9799957,240.6999969,255345600,217.7111969
2018-12-24,239.0399933,240.8399963,234.2700043,234.3399963,147311600,211.9586334
2018-12-26,235.9700012,246.1799927,233.7599945,246.1799927,218485400,222.6678162
2018-12-27,242.5700073,248.2899933,238.9600067,248.0700073,186267300,224.3773193
2018-12-28,249.5800018,251.3999939,246.4499969,247.75,153100200,224.0878601
2018-12-31,249.5599976,250.1900024,247.4700012,249.9199982,144299400,226.0506134
2019-01-02,245.9799957,251.2100067,245.9499969,250.1799927,126925200,226.2857513
2019-01-03,248.2299957,248.5700073,243.6699982,244.2100067,144140700,220.8860016
2019-01-04,247.5899963,253.1100006,247.1699982,252.3899994,142628800,228.284729
2019-01-07,252.6900024,255.9499969,251.6900024,254.3800049,103139100,230.084671
2019-01-08,256.8200073,257.3099976,254,256.769989,102512600,232.2464142
2019-01-09,257.5599976,258.9100037,256.1900024,257.9700012,95006600,233.3317871
2019-01-10,256.2600098,259.1600037,255.5,258.8800049,96823900,234.1548615
2019-01-11,257.6799927,259.0100098,257.0299988,258.980011,73858100,234.2453461
2019-01-14,256.8599854,258.2999878,256.4100037,257.3999939,70908200,232.8162537
2019-01-15,257.8200073,260.7000122,257.8099976,260.3500061,85208300,235.4844818
2019-01-16,260.8299866,261.9700012,260.6000061,260.980011,77636700,236.0543671
2019-01-17,260.0100098,263.9200134,259.9599915,262.9599915,96118400,237.8452148
2019-01-18,264.980011,266.980011,263,266.4599915,127900300,241.0108795
2019-01-22,264.8200073,265.0599976,261.0599976,262.8599854,115531200,237.7547302
2019-01-23,264.0100098,264.7900085,260.6600037,263.4100037,86030300,238.2522583
2019-01-24,263.2099915,264.2000122,262.0799866,263.5499878,59204100,238.37883
2019-01-25,265.6099854,266.7000122,263.6600037,265.7799988,96883400,240.395874
2019-01-28,263.3900146,263.8299866,261.7900085,263.7600098,85613700,238.5688324
2019-01-29,263.9200134,264.5499878,262.480011,263.4100037,66136300,238.2522583
2019-01-30,265.1000061,268.519989,264.25,267.5799866,92473700,242.023941
2019-01-31,267.5100098,270.4700012,267.269989,269.9299927,104012100,244.1494598
2019-02-01,270.1499939,271.2000122,269.1799927,270.0599976,85782500,244.2670746
2019-02-04,270.1099854,272.0299988,269.3599854,271.9599915,60744800,245.985672
2019-02-05,272.4400024,273.4400024,271.8800049,273.1000061,79552800,247.0167694
2019-02-06,272.7900085,273.3399963,271.9200134,272.7399902,58347800,246.6911926
2019-02-07,270.9400024,271.5499878,268.2900085,270.1400146,95482000,244.339447
2019-02-08,268.75,270.5799866,267.8299866,270.4700012,75788900,244.6379547
2019-02-11,271.2000122,271.4899902,270.0299988,270.6199951,68021400,244.7736053
2019-02-12,272.4200134,274.519989,272.3399963,274.1000061,72270200,247.9212646
2019-02-13,275.0299988,275.9299927,274.5599976,274.9899902,65277200,248.7262726
2019-02-14,273.7799988,275.6400146,272.8699951,274.3800049,83234400,248.1744995
2019-02-15,276.3599854,277.4100037,276.1300049,277.3699951,97088700,250.8789368
2019-02-19,276.480011,278.5799866,276.4700012,277.8500061,59120800,251.3131256
2019-02-20,277.8099976,278.9200134,277.25,278.4100037,76610800,251.8196259
2019-02-21,277.7000122,278.1000061,276.3500061,277.4200134,64214700,250.9241943
2019-02-22,278.1099854,279.3599854,277.3999939,279.1400146,78114600,252.4798737
2019-02-25,280.730011,281.3099976,279.4299927,279.519989,69030700,252.8235779
2019-02-26,279.1300049,280.2999878,278.8999939,279.3200073,56844100,252.6426849
2019-02-27,278.519989,279.5899963,277.480011,279.2000122,56921600,252.5341644
2019-02-28,278.9599915,279.4500122,278.3200073,278.6799927,69268300,252.063797
2019-03-01,280.4400024,280.8800049,278.8200073,280.4200134,78880500,253.6375885
2019-03-04,281.6000061,281.8699951,276.8399963,279.3999939,106494600,252.7150726
2019-03-05,279.5400085,279.7600098,278.4100037,279.019989,59114600,252.3713531
2019-03-06,279.1499939,279.1600037,276.9700012,277.3299866,75039800,250.8427582
2019-03-07,276.8299866,276.9899902,274.0700073,275.0100098,94885100,248.7442627
2019-03-08,272.9400024,274.6499939,272.4200134,274.4599915,85795800,248.2468872
2019-03-11,275.2600098,278.6199951,275.230011,278.4400024,65098900,251.846756
2019-03-12,279.0599976,280.0700073,278.8500061,279.4899902,79667500,252.7965698
2019-03-13,280.480011,282.3800049,280.2999878,281.3399963,80639200,254.4697418
2019-03-14,281.3699951,281.8399963,280.6700134,281.1600037,67518400,254.3069458
2019-03-15,280.5400085,282.2099915,280.3299866,281.3099976,81309000,255.5633545
2019-03-18,281.5499878,282.6600037,281.2999878,282.3299866,62199800,256.4899902
2019-03-19,283.5100098,284.3599854,281.4100037,282.3999939,90268100,256.5536194
2019-03-20,282.1600037,283.5,280.3200073,281.5499878,84609200,255.7813721
2019-03-21,280.6400146,285.1799927,280.5899963,284.730011,79550400,258.6703186
2019-03-22,283.2200012,283.7999878,279.1799927,279.25,122659300,253.691925
2019-03-25,278.8699951,280.1900024,277.6400146,279.0400085,85575200,253.5011902
2019-03-26,280.9899902,282.1799927,279.5599976,281.1199951,68125900,255.3907776
2019-03-27,281.1099854,281.7600098,277.9299927,279.6499939,72224700,254.0553436
2019-03-28,280.3500061,281.2099915,279.0700073,280.7099915,56238500,255.0182953
2019-03-29,282.3900146,282.8399963,281.1400146,282.480011,82186800,256.6263733
2019-04-01,284.7000122,286.1600037,284.3999939,285.8299866,77617900,259.6696777
2019-04-02,286.0400085,286.230011,285.0899963,285.9700012,40070400,259.796875
2019-04-03,287.3200073,287.7600098,285.75,286.4200134,68243200,260.2057495
2019-04-04,286.7799988,287.4599915,286.0100098,287.1799927,48997500,260.8961792
2019-04-05,287.9200134,288.6300049,287.6000061,288.5700073,58621700,262.1589661
2019-04-08,288.1000061,288.9100037,287.3699951,288.7900085,53566300,262.3588257
2019-04-09,287.7200012,288.0799866,286.7000122,287.3099976,66142300,261.0142517
2019-04-10,287.769989,288.3900146,287.3099976,288.2900085,52601500,261.904541
2019-04-11,288.8299866,288.8399963,287.5799866,288.2099915,55093100,261.8318481
2019-04-12,290,290.4700012,288.2600098,290.1600037,69727800,263.6033936
2019-04-15,290.2399902,290.3500061,289.0799866,289.9700012,49596700,263.4308167
2019-04-16,290.9500122,291.0100098,289.5,290.1600037,52153200,263.6033936
2019-04-17,291.3999939,291.4299927,288.9899902,289.4500122,58268300,262.9584351
2019-04-18,290.1000061,290.3200073,288.6600037,290.019989,68708500,263.4761658
2019-04-22,289.1700134,290.4400024,289.0700073,290.269989,40160100,263.7033691
2019-04-23,290.6799927,293.1400146,290.4200134,292.8800049,52246600,266.0744019
2019-04-24,292.7900085,293.1600037,292.0700073,292.230011,50392900,265.4839478
2019-04-25,292.1199951,292.7799988,290.730011,292.0499878,57770900,265.3204651
2019-04-26,292.1000061,293.4899902,291.2399902,293.4100037,50916400,266.5559387
2019-04-29,293.5100098,294.4500122,293.4100037,293.8699951,57197700,266.9737854
2019-04-30,293.4899902,294.3399963,291.9200134,294.019989,81111700,267.1100769
2019-05-01,294.7200012,294.9500122,291.7999878,291.8099976,71671900,265.102356
2019-05-02,291.6799927,292.7000122,289.519989,291.1799927,65030200,264.5300903
2019-05-03,292.8200073,294.3399963,291.2999878,294.0299988,56543700,267.1191101
2019-05-06,289.25,293.3099976,288.8999939,292.8200073,107198100,266.019928
2019-05-07,290.1499939,290.8099976,285.8099976,287.9299927,144729900,261.5774536
2019-05-08,287.5299988,289.4299927,286.8699951,287.5299988,91568300,261.2141724
2019-05-09,285.230011,287.3299866,283.2999878,286.6600037,103471100,260.423645
2019-05-10,285.6199951,288.9400024,282.2999878,288.1000061,112429300,261.7319336
2019-05-13,282.4200134,283.4899902,279.9299927,280.8599854,127290500,255.1546326
2019-05-14,281.9899902,285.1000061,281.8500061,283.3999939,77003200,257.4621277
2019-05-15,281.5899963,285.769989,281.3599854,285.0599976,73956400,258.9701538
2019-05-16,285.8399963,289.2099915,285.7600098,287.7000122,76749600,261.3685913
2019-05-17,285.1400146,288.6000061,285.1199951,285.8399963,100353000,259.678772
2019-05-20,284.0599976,285.9599915,283.1199951,283.9500122,62877600,257.961792
2019-05-21,285.8299866,286.9299927,285.5499878,286.5100098,46847100,260.2875061
2019-05-22,285.4500122,286.6900024,285.1000061,285.6300049,49482500,259.4879761
2019-05-23,283.1600037,283.2099915,280.5700073,282.1400146,98733800,256.3174438
2019-05-24,283.7399902,284.2000122,282.0899963,282.7799988,55268100,256.8987732
2019-05-28,283.0899963,284.1499939,280.1300049,280.1499939,70029400,254.5095825
2019-05-29,278.9100037,279.3599854,276.7099915,278.269989,104972900,252.8016205
2019-05-30,279.1099854,280.0400085,277.8099976,279.0299988,62523800,253.4921417
2019-05-31,276.2000122,277.1199951,275.2399902,275.269989,86862800,250.0762024
2019-06-03,275.3099976,276.5499878,273.0899963,274.5700073,96428000,249.4402466
2019-06-04,277.1199951,280.6799927,276.6199951,280.5299988,77231900,254.8547516
2019-06-05,282.3299866,282.9899902,280.3200073,282.9599915,71169700,257.0624084
2019-06-06,283.2900085,285.5499878,282.5700073,284.7999878,69430400,258.7339172
2019-06-07,285.9299927,288.8500061,285.7399902,287.6499939,74272200,261.3230896
2019-06-10,289.3699951,290.8200073,288.8699951,288.9700012,60799100,262.5223083
2019-06-11,290.9899902,291.3999939,288.1799927,288.8999939,58641300,262.4587097
2019-06-12,288.6400146,289.2600098,287.8200073,288.3900146,47096300,261.9954224
2019-06-13,289.3999939,289.980011,288.6199951,289.5799866,48945200,263.0765076
2019-06-14,289.2600098,289.9299927,288.4100037,289.2600098,52324700,262.7857666
2019-06-17,289.519989,290.2200012,289.1799927,289.3699951,39205700,262.8857117
2019-06-18,291.3900146,293.5700073,290.9899902,292.3999939,85434800,265.6383972
2019-06-19,292.5499878,293.6499939,291.4700012,293.0599976,78674400,266.2379456
2019-06-20,296.0400085,296.3099976,293.1300049,295.8599854,116570000,268.7816772
2019-06-21,294.1300049,295.519989,293.7600098,294,83309500,268.3909912
2019-06-24,294.230011,294.5799866,293.4700012,293.6400146,47582700,268.0622864
2019-06-25,293.7000122,293.730011,290.6400146,290.7600098,82028700,265.4332581
2019-06-26,291.75,292.3099976,290.3500061,290.4700012,51584900,265.168457
2019-06-27,291.3099976,292.0599976,290.8900146,291.5,40355200,266.1087646
2019-06-28,292.5799866,293.5499878,292.0100098,293,59350900,267.4781494
2019-07-01,296.6799927,296.9200134,294.3299866,295.6600037,78705600,269.9064331
2019-07-02,295.6099854,296.4899902,294.6799927,296.4299927,61504500,270.6092834
2019-07-03,297.1799927,298.8200073,297.019989,298.7999878,40898900,272.7729492
2019-07-05,297.4400024,298.6400146,296.0100098,298.4599915,51677300,272.4625549
2019-07-08,297.0100098,298.2600098,296.2200012,296.8200073,45841800,270.9653625
2019-07-09,295.5400085,297.519989,295.480011,297.1900024,41101300,271.3031311
2019-07-10,298.3699951,299.6600037,297.7799988,298.6099854,58448500,272.5993652
2019-07-11,299.3200073,299.5799866,298.2000122,299.3099976,50826100,273.2384644
2019-07-12,299.8500061,300.730011,299.5100098,300.6499939,40326000,274.4617004
2019-07-15,301.1300049,301.1300049,300.1900024,300.75,33900000,274.5531006
2019-07-16,300.6499939,300.8800049,299.4400024,299.7799988,36650100,273.6674194
2019-07-17,299.75,299.9299927,297.7399902,297.7399902,36036300,271.8051758
2019-07-18,297.1900024,299.25,296.7000122,298.8299866,51392600,272.800354
2019-07-19,300.0400085,300.0700073,296.980011,297.1700134,58678600,271.2848816
2019-07-22,297.6099854,298.5,297.0400085,297.8999939,43638100,271.9512939
2019-07-23,299.1400146,300.0299988,298.2200012,300.0299988,44564500,273.8957214
